,date,center_id,name,state_name,district_name,block_name,pincode,lat,long,fee_type,session_id,available_capacity,min_age_limit,vaccine,snap_dt
0,04-05-2021,36476,Ahar CHC,Haryana,Panipat,Ahar,132107,29,76,Free,d57d0c25-abcd-449c-a465-8d2d3943f9ed,50,18,,03/05/2021 05:11:49
0,04-05-2021,564894,Samalkha SDH,Haryana,Panipat,Samalkha,132101,29,76,Free,93147345-160b-4aa6-a37e-b718ca8e1cb5,33,18,,03/05/2021 05:11:49
0,03-05-2021,572079,Kawi PHC,Haryana,Panipat,Madlauda,132113,29,76,Free,a721dca4-72a8-46ac-9571-2e9e3cb9d572,74,18,,03/05/2021 05:11:49
0,03-05-2021,692306,Dhottar PHC,Haryana,Sirsa,Rania,125076,29,74,Free,860acbd9-9ab9-47b6-b0e7-e88ad6a2dbaa,42,18,,03/05/2021 05:11:49
0,03-05-2021,597904,Baragudha CHC,Haryana,Sirsa,Baragudha,125078,0,0,Free,15bd9a61-26b5-4da8-9447-aea6a8e2cf9c,42,18,,03/05/2021 05:11:49
0,03-05-2021,692304,Kharian PHC,Haryana,Sirsa,Rania,125076,29,74,Free,0f361c8f-2bd0-48d8-a20f-e1f643a0fcbf,11,18,,03/05/2021 05:11:49
0,03-05-2021,91951,Randhawa PHC,Haryana,Sirsa,Nathusari Chopta,125055,29,75,Free,0aaac5a4-99ed-432f-abe8-f8cbc5dc8680,1,18,,03/05/2021 05:11:49
0,03-05-2021,692336,Dadu PHC,Haryana,Sirsa,Kalanwali,125201,29,75,Free,309efb6a-7612-44db-ada4-e9a24cb4875b,90,18,,03/05/2021 05:11:49
0,03-05-2021,692339,Rori PHC,Haryana,Sirsa,Kalanwali,125055,0,0,Free,a913dba1-1345-46a3-8c1c-2a5f6beed6e4,28,18,,03/05/2021 05:11:49
0,03-05-2021,692326,Jagmalera PHC,Haryana,Sirsa,Ellenabad,125075,29,74,Free,b3fbb685-1863-4bd3-bdc6-56c798b5c8d2,60,18,,03/05/2021 05:11:49
0,03-05-2021,597913,Odhan CHC,Haryana,Sirsa,Odhan,125077,29,74,Free,cd3b50e5-0d82-4e7c-965d-2c7c9ccc1ab2,1,18,,03/05/2021 05:11:49
0,03-05-2021,597909,Kalanwali CHC,Haryana,Sirsa,Kalanwali,125201,29,74,Free,efe6ab3c-cd39-4d52-b2c6-fbaa508fb5b2,1,18,,03/05/2021 05:11:49
0,03-05-2021,587630,Astha Physiotherapy Center,Haryana,Sonipat,Sonipat,131001,28,77,Free,f6209266-f886-4e02-8287-812578f0b003,46,18,,03/05/2021 05:11:49
0,03-05-2021,565064,Fazilpur SC B Zafrabad PHC,Haryana,Sonipat,Juan,131024,28,77,Free,62aac67f-76a3-480b-bdca-8e04284c0b0b,1,18,,03/05/2021 05:11:49
0,03-05-2021,565118,Mundlana CHC Covishield,Haryana,Sonipat,Mundlana,131306,29,76,Free,0acc8e4b-b909-419b-a6fb-e5e2291bca60,2,18,,03/05/2021 05:11:49
0,04-05-2021,565118,Mundlana CHC Covishield,Haryana,Sonipat,Mundlana,131306,29,76,Free,b929ca74-780b-4f99-8c7b-b056f9759001,36,18,,03/05/2021 05:11:49
0,03-05-2021,566018,CHC Firozpur Bangar,Haryana,Sonipat,Firozpur Bangar,131402,28,76,Free,17ce13a6-94a1-4580-bcb9-b19cef9b2422,10,18,,03/05/2021 05:11:49
0,04-05-2021,636965,Kundli Phc,Haryana,Sonipat,Badkhalsha,131028,28,77,Free,135d16e6-bb24-42ee-8467-2e20d02fe968,3,18,,03/05/2021 05:11:49
0,03-05-2021,19418,Bhainswal Kalan CHC,Haryana,Sonipat,Gohana,131409,29,76,Free,20541636-f2c7-42d3-9cc5-737885932759,80,18,,03/05/2021 05:11:49
0,04-05-2021,19418,Bhainswal Kalan CHC,Haryana,Sonipat,Gohana,131409,29,76,Free,54fe1d2f-9e20-44d8-bbb2-95ab37340454,94,18,,03/05/2021 05:11:49
0,03-05-2021,629667,Datauli PHC,Haryana,Sonipat,Ganaur,131101,29,77,Free,a5ce7a67-f802-4c29-96f4-41ad20fa0fce,83,18,,03/05/2021 05:11:49
0,03-05-2021,19656,Bidhlan PHC,Haryana,Sonipat,Kharkhoda,131402,28,76,Free,87232daf-2545-4296-9eb8-996d1a294e91,106,18,,03/05/2021 05:11:49
0,04-05-2021,19656,Bidhlan PHC,Haryana,Sonipat,Kharkhoda,131402,28,76,Free,bbe9a772-b03c-456b-a8e4-c21944dd8e03,106,18,,03/05/2021 05:11:49
0,03-05-2021,571775,Baroda PHC,Haryana,Sonipat,Mundlana,131301,29,76,Free,636d5744-f4aa-40e0-ae37-7591730228ce,4,18,,03/05/2021 05:11:49
0,04-05-2021,571775,Baroda PHC,Haryana,Sonipat,Mundlana,131301,29,76,Free,7d7e5593-b81a-448f-a2e8-411d196c1505,7,18,,03/05/2021 05:11:49
0,03-05-2021,627239,Phc Sisana,Haryana,Sonipat,Kharkhoda,131402,28,76,Free,93501691-e11a-4ca6-8ec4-6667ec45a04a,86,18,,03/05/2021 05:11:49
0,04-05-2021,627239,Phc Sisana,Haryana,Sonipat,Kharkhoda,131402,28,76,Free,b0cd3b4f-b2ce-4016-9c1d-c4d9ea89fa65,104,18,,03/05/2021 05:11:49
0,03-05-2021,569725,Bega PHC,Haryana,Sonipat,Ganaur,131101,29,77,Free,80a60f55-7bf4-4131-8f72-d174144b801c,7,18,,03/05/2021 05:11:49
0,03-05-2021,19428,Civil Hospital Sonipat,Haryana,Sonipat,Sonipat,131001,28,77,Free,bf1cc388-d00b-4c6d-a4a4-84e6f15e0be3,94,18,,03/05/2021 05:11:49
0,03-05-2021,19425,PHC Mahra,Haryana,Sonipat,Juan,131024,29,76,Free,e036869e-b113-4dac-b6e3-e9c0bfa1df32,107,18,,03/05/2021 05:11:49
0,03-05-2021,627881,Aggarwal Dharamshala,Haryana,Sonipat,Sonipat,131001,28,77,Free,4b97d68f-1766-4725-8d68-bc36c8220451,16,18,,03/05/2021 05:11:49
0,03-05-2021,569772,Mohana PHC,Haryana,Sonipat,Juan,131001,29,76,Free,5b1bea10-1811-451e-9c64-86a7d7bc2f36,67,18,,03/05/2021 05:11:49
0,03-05-2021,568558,SDH Gohana,Haryana,Sonipat,Gohana,131301,29,76,Free,5dde0afc-9951-4c96-bd12-ecaf24e6ca22,161,18,,03/05/2021 05:11:49
0,03-05-2021,19625,Jain Sthank,Haryana,Sonipat,Sonipat,131001,28,77,Free,5019f3c9-f2b4-4e41-8962-7560b3498b06,1,18,,03/05/2021 05:11:49
0,03-05-2021,627377,Khanda PHC Cowin,Haryana,Sonipat,Kharkhoda,131402,28,76,Free,4c31683f-aa5f-4f0c-acdc-7b6b9629f398,107,18,,03/05/2021 05:11:49
0,04-05-2021,627377,Khanda PHC Cowin,Haryana,Sonipat,Kharkhoda,131402,28,76,Free,0ae4e434-1737-4f00-9837-69e64fbcffaa,107,18,,03/05/2021 05:11:49
0,03-05-2021,19424,Madina PHC,Haryana,Sonipat,Gohana,131301,29,76,Free,2a9c4354-ea0e-48cf-915d-9f44176ee301,79,18,,03/05/2021 05:11:49
0,03-05-2021,33522,Khanpur Kalan PHC,Haryana,Sonipat,Gohana,131305,29,76,Free,4f6cb260-10d7-48ef-8368-48a70fd9d17e,94,18,,03/05/2021 05:11:49
0,04-05-2021,33522,Khanpur Kalan PHC,Haryana,Sonipat,Gohana,131305,29,76,Free,953ecace-c8de-4be3-93fb-b2d5cb0cf9c4,94,18,,03/05/2021 05:11:49
0,03-05-2021,19708,Moi Majri PHC,Haryana,Sonipat,Ganaur,131102,29,76,Free,5184ae4e-2e52-4256-8dc8-86db5dcf79a3,91,18,,03/05/2021 05:11:49
0,03-05-2021,19726,PHC SARAGTHAL,Haryana,Sonipat,Gohana,131305,29,76,Free,8d2fdc85-eb45-4a17-a950-90d533501c2e,100,18,,03/05/2021 05:11:49
0,03-05-2021,19667,Farmana PHC Covishield,Haryana,Sonipat,Kharkhoda,131408,28,76,Free,003b7494-5415-4d6a-8672-dc14606a82ab,108,18,,03/05/2021 05:11:49
0,04-05-2021,19667,Farmana PHC Covishield,Haryana,Sonipat,Kharkhoda,131408,28,76,Free,a373bb40-e6b3-48c7-a837-0b791e54bf0b,102,18,,03/05/2021 05:11:49
0,03-05-2021,19573,Murthal PHC Covishield,Haryana,Sonipat,Juan,131027,29,77,Free,963d1faa-93f4-46ed-8333-8f64c8579789,78,18,,03/05/2021 05:11:49
0,03-05-2021,683620,Jagsi PHC Covishield,Haryana,Sonipat,Mundlana,131306,29,76,Free,abddfaec-5552-4541-b9dc-58778a487460,84,18,,03/05/2021 05:11:49
0,04-05-2021,683620,Jagsi PHC Covishield,Haryana,Sonipat,Mundlana,131306,29,76,Free,131619a4-1b88-4775-9660-b4b94a567fda,93,18,,03/05/2021 05:11:49
0,03-05-2021,19422,Juan CHC,Haryana,Sonipat,Juan,131024,29,76,Free,c47ca542-f60f-460b-8bca-2d3ce8e0d9fe,231,18,,03/05/2021 05:11:49
0,03-05-2021,11602,PHC Ahulana,Haryana,Sonipat,Ganaur,131102,29,76,Free,27682ea6-aa9a-4f46-b1f6-22ec4830ccf5,98,18,,03/05/2021 05:11:49
0,03-05-2021,19660,Butana PHC,Haryana,Sonipat,Mundlana,131302,29,76,Free,d26dfec5-16c5-473c-a4e3-583f39046245,6,18,,03/05/2021 05:11:49
0,04-05-2021,19660,Butana PHC,Haryana,Sonipat,Mundlana,131302,29,76,Free,a644d53b-5806-4f34-8923-71391067f3af,50,18,,03/05/2021 05:11:49
0,03-05-2021,19721,Rajlu Garhi PHC,Haryana,Sonipat,Ganaur,131101,29,77,Free,4ef35078-e9b5-4ff9-b8ec-708aaf639624,57,18,,03/05/2021 05:11:49
0,03-05-2021,571695,Purkhash PHC,Haryana,Sonipat,Ganaur,131102,29,76,Free,74bc0276-6246-4b79-bcab-43a421757ae5,89,18,,03/05/2021 05:11:49
0,03-05-2021,19697,Lath PHC,Haryana,Sonipat,Gohana,131301,29,76,Free,cc6a91b9-2dd6-4eb3-9b20-b3abc39f795c,109,18,,03/05/2021 05:11:49
0,03-05-2021,569716,Rohat PHC,Haryana,Sonipat,Firozpur Bangar,131402,28,76,Free,a4e46a10-8bc0-408c-b5b6-d391b9b19873,7,18,,03/05/2021 05:11:49
0,03-05-2021,19666,Dubheta PHC,Haryana,Sonipat,Ganaur,131102,29,76,Free,c33a7873-2efd-4c52-ad9b-be0f15f6f0e5,91,18,,03/05/2021 05:11:49
0,03-05-2021,19426,Murthal PHC,Haryana,Sonipat,Juan,131027,29,77,Free,875ed9f0-8c93-41b1-844c-0badd64d69cf,20,18,,03/05/2021 05:11:49
0,03-05-2021,629661,PHC Shamri,Haryana,Sonipat,Mundlana,131306,29,76,Free,d70929d4-5ca7-47ce-97df-954daef4aecd,60,18,,03/05/2021 05:11:49
0,04-05-2021,629661,PHC Shamri,Haryana,Sonipat,Mundlana,131306,29,76,Free,1bb68e77-4cb1-4a61-bc97-9822eadec119,99,18,,03/05/2021 05:11:49
0,03-05-2021,19427,Rukhi PHC,Haryana,Sonipat,Gohana,131301,29,76,Free,d38017d9-f1a7-4b13-aeae-bfa8943c4d6b,71,18,,03/05/2021 05:11:49
0,04-05-2021,19427,Rukhi PHC,Haryana,Sonipat,Gohana,131301,29,76,Free,8e2ab63c-c916-484d-b279-2220e99a7759,89,18,,03/05/2021 05:11:49
0,03-05-2021,627575,RASOOLPUR PHC,Haryana,Yamunanagar,Sadhaura,133204,30,77,Free,3ef5caec-cd64-4d8e-85fc-34e786eaeff8,27,18,,03/05/2021 05:11:49
0,03-05-2021,90578,Rattuwala Sub Center,Haryana,Yamunanagar,Sadhaura,133204,30,77,Free,b1088d23-d8c0-4768-95c6-45591742f05a,53,18,,03/05/2021 05:11:49
0,03-05-2021,83767,Captain Majri,Haryana,Yamunanagar,Sadhaura,133204,30,77,Free,79f4df04-3020-470e-ba8a-4e188afc4c7a,46,18,,03/05/2021 05:11:49
0,03-05-2021,627833,KALESAR SUB CENTER,Haryana,Yamunanagar,Partap Nagar,135021,30,77,Free,3cadafdd-72c0-4924-866c-a81a3ab795df,27,18,,03/05/2021 05:11:49
0,03-05-2021,95389,Hangoli Sub Center,Haryana,Yamunanagar,Saraswati Nagar,133103,30,77,Free,7f1999eb-898f-4887-ae7c-acb2ed979e90,52,18,,03/05/2021 05:11:49
0,03-05-2021,95434,Kotter Khanna Subcenter,Haryana,Yamunanagar,Saraswati Nagar,133103,30,77,Free,63dddc83-e42d-4f34-831e-62d23c75fb9e,29,18,,03/05/2021 05:11:49
0,03-05-2021,97318,DHEEMO SUB CENTER,Haryana,Yamunanagar,Partap Nagar,135021,30,77,Free,4667481c-7376-41b3-b419-c7150826eee6,23,18,,03/05/2021 05:11:49
0,03-05-2021,565660,Haibatpur PHC New,Haryana,Yamunanagar,Bilaspur,135102,30,77,Free,997f7cbb-2ecf-4d98-8242-492f99dfc962,2,18,,03/05/2021 05:11:49
0,03-05-2021,566189,Kot PHC New,Haryana,Yamunanagar,Partap Nagar,135103,30,77,Free,19cf9589-038e-4408-ae4a-05eb8f71f7ce,70,18,,03/05/2021 05:11:49
0,03-05-2021,92967,SANDHALI SUB CENTER,Haryana,Yamunanagar,Radaour,135133,29,77,Free,37ce37f7-fafc-4817-a133-3d230850cb3d,1,18,,03/05/2021 05:11:49
0,03-05-2021,81790,Malikpur Khadar,Haryana,Yamunanagar,Partap Nagar,135106,30,77,Free,bf54a38d-340c-422b-b159-cccd9af42ea1,40,18,,03/05/2021 05:11:49
0,03-05-2021,97343,BAKKARWALA SUB CENTER,Haryana,Yamunanagar,Partap Nagar,135021,30,77,Free,1619350d-900f-4f58-93a6-974168aaf47c,38,18,,03/05/2021 05:11:49
0,06-05-2021,694010,Chowki Choura 2 For Covaxin,Jammu and Kashmir,Jammu,Chowki Choura,185154,32,74,Free,55ebf28d-2716-4a3d-8035-072b7210d054,85,18,,03/05/2021 05:11:49
0,07-05-2021,694010,Chowki Choura 2 For Covaxin,Jammu and Kashmir,Jammu,Chowki Choura,185154,32,74,Free,ab916fdd-34ae-419b-8ca2-d35e493d0d53,134,18,,03/05/2021 05:11:49
0,08-05-2021,694010,Chowki Choura 2 For Covaxin,Jammu and Kashmir,Jammu,Chowki Choura,185154,32,74,Free,d7203fa2-217b-41cc-a095-a25b52f3f1cb,86,18,,03/05/2021 05:11:49
0,03-05-2021,142842,NTPHC SUKRALA,Jammu and Kashmir,Kathua,Bilawar CHC,184204,32,75,Free,cfd6db2c-0708-4122-a310-53aaa0dc47aa,3,18,,03/05/2021 05:11:49
0,04-05-2021,142842,NTPHC SUKRALA,Jammu and Kashmir,Kathua,Bilawar CHC,184204,32,75,Free,06e7bfaf-e90e-498a-b5b8-8e4bb38ffa4a,28,18,,03/05/2021 05:11:49
0,05-05-2021,142842,NTPHC SUKRALA,Jammu and Kashmir,Kathua,Bilawar CHC,184204,32,75,Free,8cb768e8-d089-4948-a63d-93dc508e2159,40,18,,03/05/2021 05:11:49
0,06-05-2021,142842,NTPHC SUKRALA,Jammu and Kashmir,Kathua,Bilawar CHC,184204,32,75,Free,3fb8d920-fbbf-4751-a88b-346727df7982,42,18,,03/05/2021 05:11:49
0,07-05-2021,142842,NTPHC SUKRALA,Jammu and Kashmir,Kathua,Bilawar CHC,184204,32,75,Free,186a6f8c-2d27-4600-8ab1-a2dbc957e623,41,18,,03/05/2021 05:11:49
0,09-05-2021,142842,NTPHC SUKRALA,Jammu and Kashmir,Kathua,Bilawar CHC,184204,32,75,Free,09d4b5cc-8d10-4235-b32a-de3c439006a5,30,18,,03/05/2021 05:11:49
0,03-05-2021,693506,Boys Middle School Hazratbal,Jammu and Kashmir,Srinagar,Hazaratbal,190006,34,74,Free,be36fe6b-2861-4d2c-871b-14a852fe6c52,1,18,,03/05/2021 05:11:49
0,04-05-2021,693506,Boys Middle School Hazratbal,Jammu and Kashmir,Srinagar,Hazaratbal,190006,34,74,Free,5b4809e7-f3d3-4bc5-879f-ddae5f9cbbbb,160,18,,03/05/2021 05:11:49
0,05-05-2021,693506,Boys Middle School Hazratbal,Jammu and Kashmir,Srinagar,Hazaratbal,190006,34,74,Free,9cfcf8ee-a584-4ed2-8d1b-370739839a85,193,18,,03/05/2021 05:11:49
0,06-05-2021,693506,Boys Middle School Hazratbal,Jammu and Kashmir,Srinagar,Hazaratbal,190006,34,74,Free,ad856b1d-2ede-4477-88d9-a9ece929e1a9,231,18,,03/05/2021 05:11:49
0,07-05-2021,693506,Boys Middle School Hazratbal,Jammu and Kashmir,Srinagar,Hazaratbal,190006,34,74,Free,6bfc41c0-8c7e-47d2-b1a1-18cc0c641246,249,18,,03/05/2021 05:11:49
0,08-05-2021,693506,Boys Middle School Hazratbal,Jammu and Kashmir,Srinagar,Hazaratbal,190006,34,74,Free,04a1150d-ed4c-4c59-adf8-1abe999be9ed,248,18,,03/05/2021 05:11:49
0,09-05-2021,693506,Boys Middle School Hazratbal,Jammu and Kashmir,Srinagar,Hazaratbal,190006,34,74,Free,26a32f0c-6948-416d-a43e-2103c75d2164,250,18,,03/05/2021 05:11:49
0,07-05-2021,172674,G.B Panth Hospital,Jammu and Kashmir,Srinagar,Batamaloo,190001,34,74,Free,e824312d-5dd9-4561-9158-db55d962e703,111,18,,03/05/2021 05:11:49
0,08-05-2021,172674,G.B Panth Hospital,Jammu and Kashmir,Srinagar,Batamaloo,190001,34,74,Free,fb267a02-73f2-473a-80dd-5f3d4c42dab4,224,18,,03/05/2021 05:11:49
0,03-05-2021,172695,Natipora SC 18-44yrs,Jammu and Kashmir,Srinagar,Batamaloo,190001,0,0,Free,1b95b38a-8ea1-4570-adc8-f1a28a899c94,32,18,,03/05/2021 05:11:49
0,06-05-2021,172695,Natipora SC 18-44yrs,Jammu and Kashmir,Srinagar,Batamaloo,190001,0,0,Free,6d1add49-ae4b-4ce5-9ec8-bd1f8ed795d0,190,18,,03/05/2021 05:11:49
0,08-05-2021,172695,Natipora SC 18-44yrs,Jammu and Kashmir,Srinagar,Batamaloo,190001,0,0,Free,be7f4f2a-96c6-4f4d-b633-e7bd7126aff3,195,18,,03/05/2021 05:11:49
0,05-05-2021,693563,Girls Higher Sec Schl Batmalo,Jammu and Kashmir,Srinagar,Batamaloo,191202,0,0,Free,5f4ebc86-556a-4f34-a4c0-172a993ddacf,195,18,,03/05/2021 05:11:49
0,06-05-2021,693563,Girls Higher Sec Schl Batmalo,Jammu and Kashmir,Srinagar,Batamaloo,191202,0,0,Free,53a79d91-8aa3-4a7d-8c84-f860565c9a97,215,18,,03/05/2021 05:11:49
0,07-05-2021,693563,Girls Higher Sec Schl Batmalo,Jammu and Kashmir,Srinagar,Batamaloo,191202,0,0,Free,c6a12c60-456c-449c-aa5f-0bbf0469d875,187,18,,03/05/2021 05:11:49
0,08-05-2021,693563,Girls Higher Sec Schl Batmalo,Jammu and Kashmir,Srinagar,Batamaloo,191202,0,0,Free,81e0c49f-7322-4ac8-8017-37e4979a2d3e,216,18,,03/05/2021 05:11:49
0,04-05-2021,693439,Community Hall Illahi Bagh,Jammu and Kashmir,Srinagar,Zadibal,191202,0,0,Free,3f60480a-237e-4c98-a951-ad0330cf4757,103,18,,03/05/2021 05:11:49
0,05-05-2021,693439,Community Hall Illahi Bagh,Jammu and Kashmir,Srinagar,Zadibal,191202,0,0,Free,94e9c92f-ccc9-49fb-9482-80136ad63d23,211,18,,03/05/2021 05:11:49
0,06-05-2021,693439,Community Hall Illahi Bagh,Jammu and Kashmir,Srinagar,Zadibal,191202,0,0,Free,d86833fa-da8f-4190-848e-d42a0fc2d6b8,239,18,,03/05/2021 05:11:49
0,07-05-2021,693439,Community Hall Illahi Bagh,Jammu and Kashmir,Srinagar,Zadibal,191202,0,0,Free,2d6887eb-7896-4be5-9c44-ab5a4b511860,233,18,,03/05/2021 05:11:49
0,08-05-2021,693439,Community Hall Illahi Bagh,Jammu and Kashmir,Srinagar,Zadibal,191202,0,0,Free,641f8a1e-e4da-4da5-a3a4-18d05f55f322,240,18,,03/05/2021 05:11:49
0,05-05-2021,693432,HEALTH CENTER MISKEENBAGH,Jammu and Kashmir,Srinagar,Khanyar,190003,34,74,Free,164a26e4-804a-4c48-876f-24a36222ac79,60,18,,03/05/2021 05:11:49
0,07-05-2021,693432,HEALTH CENTER MISKEENBAGH,Jammu and Kashmir,Srinagar,Khanyar,190003,34,74,Free,06a527ff-21a9-4a45-849a-483fb093a01f,211,18,,03/05/2021 05:11:49
0,09-05-2021,693432,HEALTH CENTER MISKEENBAGH,Jammu and Kashmir,Srinagar,Khanyar,190003,34,74,Free,d8d3aa78-d3fd-4e06-858c-6d1336957e6d,235,18,,03/05/2021 05:11:49
0,03-05-2021,694128,Nishat PHC 18 Years,Jammu and Kashmir,Srinagar,Batamaloo,191121,34,74,Free,dce96deb-97c9-4eab-80b1-b16faaffe58e,204,18,,03/05/2021 05:11:49
0,04-05-2021,694128,Nishat PHC 18 Years,Jammu and Kashmir,Srinagar,Batamaloo,191121,34,74,Free,f67b2763-b059-4345-88fc-a7d7085f9dea,227,18,,03/05/2021 05:11:49
0,05-05-2021,694128,Nishat PHC 18 Years,Jammu and Kashmir,Srinagar,Batamaloo,191121,34,74,Free,923f4322-9687-4e92-8e20-0907c7973993,237,18,,03/05/2021 05:11:49
0,04-05-2021,65933,State Cancer Institute Soura,Jammu and Kashmir,Srinagar,Zadibal,190011,34,74,Free,77a4209a-0e04-4eef-a245-6837364661a5,210,18,,03/05/2021 05:11:49
0,05-05-2021,65933,State Cancer Institute Soura,Jammu and Kashmir,Srinagar,Zadibal,190011,34,74,Free,642fa014-f1f5-4f16-972f-9ccbe71aa911,230,18,,03/05/2021 05:11:49
0,06-05-2021,65933,State Cancer Institute Soura,Jammu and Kashmir,Srinagar,Zadibal,190011,34,74,Free,e7b53e5a-f599-46f1-a7cb-54b065e8378d,238,18,,03/05/2021 05:11:49
0,06-05-2021,65933,State Cancer Institute Soura,Jammu and Kashmir,Srinagar,Zadibal,190011,34,74,Free,c4ce7e2a-6666-4c35-afa7-ccb47312b24d,3,18,,03/05/2021 05:11:49
0,07-05-2021,65933,State Cancer Institute Soura,Jammu and Kashmir,Srinagar,Zadibal,190011,34,74,Free,42fe18fa-5a33-4ea9-a01a-e31589e4aa12,8,18,,03/05/2021 05:11:49
0,08-05-2021,65933,State Cancer Institute Soura,Jammu and Kashmir,Srinagar,Zadibal,190011,34,74,Free,4b4aa8eb-fca7-41ae-ac84-b9ae14a95308,98,18,,03/05/2021 05:11:49
0,09-05-2021,65933,State Cancer Institute Soura,Jammu and Kashmir,Srinagar,Zadibal,190011,34,74,Free,20978151-f78c-447f-8433-b76dba0a994d,165,18,,03/05/2021 05:11:49
0,04-05-2021,172584,SMHS Well Baby Clinic 18-44age,Jammu and Kashmir,Srinagar,Batamaloo,190010,34,74,Free,18a58b6d-e5f3-4e7b-a09d-6ba1b52665c9,1,18,,03/05/2021 05:11:49
0,07-05-2021,172584,SMHS Well Baby Clinic 18-44age,Jammu and Kashmir,Srinagar,Batamaloo,190010,34,74,Free,57399e45-cfac-4c0d-bc9c-c4a06b38137e,1,18,,03/05/2021 05:11:49
0,07-05-2021,692406,JP MEMORIAL HOSPITAL,Jharkhand,Hazaribagh,HAZARIBAGH,825301,23,85,Paid,b5605fd2-6f54-4dfc-80ed-1325735eebeb,60,18,COVISHIELD,03/05/2021 05:11:49
0,09-05-2021,692406,JP MEMORIAL HOSPITAL,Jharkhand,Hazaribagh,HAZARIBAGH,825301,23,85,Paid,37d6649d-7527-4544-9e71-41601d01b3d0,93,18,COVISHIELD,03/05/2021 05:11:49
0,05-05-2021,566547,Dodwad PHC,Karnataka,Belgaum,Bailhongal,591104,15,74,Free,79c773bc-2216-4968-986b-d6be7dd0dca2,33,18,,03/05/2021 05:11:49
0,03-05-2021,654248,Test CVC 1,Lakshadweep,Agatti Island,Kavaratti,999991,19,72,Free,773e4488-cc05-416f-a9f7-bad156c67439,49,18,,03/05/2021 05:11:49
0,03-05-2021,693561,Koregaon Phc(18 To 44 Years),Maharashtra,Gadchiroli,Wadsa,441207,17,73,Free,28b3a23f-750a-4292-87df-8c5da7e4a6ec,43,18,,03/05/2021 05:11:49
0,04-05-2021,693561,Koregaon Phc(18 To 44 Years),Maharashtra,Gadchiroli,Wadsa,441207,17,73,Free,eeb09d7d-6fd2-4e5b-a980-e53ec7080981,95,18,,03/05/2021 05:11:49
0,05-05-2021,693561,Koregaon Phc(18 To 44 Years),Maharashtra,Gadchiroli,Wadsa,441207,17,73,Free,9d88972b-1c42-46b3-8fa5-cf0e7f826e10,94,18,,03/05/2021 05:11:49
0,06-05-2021,693561,Koregaon Phc(18 To 44 Years),Maharashtra,Gadchiroli,Wadsa,441207,17,73,Free,1e1e0bd2-e587-45ee-882e-db07f374e4f6,98,18,,03/05/2021 05:11:49
0,07-05-2021,693561,Koregaon Phc(18 To 44 Years),Maharashtra,Gadchiroli,Wadsa,441207,17,73,Free,a1d8890e-66ae-428c-866d-fdee35d8053b,95,18,,03/05/2021 05:11:49
0,08-05-2021,693561,Koregaon Phc(18 To 44 Years),Maharashtra,Gadchiroli,Wadsa,441207,17,73,Free,011ee1a3-f27b-4020-a909-4f357f424701,96,18,,03/05/2021 05:11:49
0,03-05-2021,693967,Armori SDH (18 To 44 Years),Maharashtra,Gadchiroli,Armori,441208,20,79,Free,a3725d3c-8c23-41c8-855f-7ea3e92831f8,1,18,,03/05/2021 05:11:49
0,04-05-2021,693967,Armori SDH (18 To 44 Years),Maharashtra,Gadchiroli,Armori,441208,20,79,Free,8584aa8c-974f-46ff-88ef-599724712c4d,72,18,,03/05/2021 05:11:49
0,05-05-2021,693967,Armori SDH (18 To 44 Years),Maharashtra,Gadchiroli,Armori,441208,20,79,Free,e91bc188-e7b3-4cf1-9e22-91bafdc4ecbc,85,18,,03/05/2021 05:11:49
0,06-05-2021,693967,Armori SDH (18 To 44 Years),Maharashtra,Gadchiroli,Armori,441208,20,79,Free,69edd0d3-c6ba-47ab-8548-e7c39d42db71,94,18,,03/05/2021 05:11:49
0,07-05-2021,693967,Armori SDH (18 To 44 Years),Maharashtra,Gadchiroli,Armori,441208,20,79,Free,77e3cee7-957d-4129-90bf-78106497b65d,84,18,,03/05/2021 05:11:49
0,08-05-2021,693967,Armori SDH (18 To 44 Years),Maharashtra,Gadchiroli,Armori,441208,20,79,Free,91965da0-7e47-4466-8c0f-116438d09010,97,18,,03/05/2021 05:11:49
0,05-05-2021,693306,18-44 Age Only. Omerga SDH,Maharashtra,Osmanabad,Omerga,413606,17,76,Free,22e66f72-2f8f-419d-a2d7-43381a7f0b8b,1,18,,03/05/2021 05:11:49
0,03-05-2021,693554,18-44 CHC GADISAWAIRAM RENI,Rajasthan,Alwar,Reni,301413,27,76,Free,df85dc68-3052-44ae-80d2-a7e8d9fd45f7,76,18,,03/05/2021 05:11:49
0,03-05-2021,693598,18 JATWADA CHC KHERLI,Rajasthan,Alwar,Kherli,301035,27,76,Free,a485436e-a0f0-44e4-888b-291e330a9ac0,36,18,,03/05/2021 05:11:49
0,03-05-2021,693611,18GSSS Ronijathan Block Kherli,Rajasthan,Alwar,Kherli,301035,27,77,Free,3fe9ec12-c367-43e1-b961-03a722015022,93,18,,03/05/2021 05:11:49
0,03-05-2021,693778,18-44 PHC PADA RENI,Rajasthan,Alwar,Reni,301409,27,76,Free,56301e01-f5a8-44ca-bdd6-05eb00d6e8b6,48,18,,03/05/2021 05:11:49
0,03-05-2021,693587,18 KHONKAR PHC KHERLI,Rajasthan,Alwar,Kherli,301035,27,76,Free,92814e16-9049-419c-929c-de0de1e99b43,82,18,,03/05/2021 05:11:49
